acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
2707,C_2707,I,A,USD,false,1,0,1000000,57941.75,,bank,Margaret,Morris,127 Stacy Ports Suite 573,Levineberg,LA,US,48913,Female,1993-03-02,612-88-8471,82.799606,-68.797037
2708,C_2708,I,A,USD,false,1,0,1000000,64736.01,,bank,Edward,Bullock,990 Thomas Trail Apt. 894,Ramirezhaven,PR,US,63659,Male,1964-10-15,385-96-5153,40.648338,-26.233405
2709,C_2709,I,A,USD,false,1,0,1000000,68009.83,,bank,Sydney,Hoover,292 Harrison Streets Suite 371,Chaseburgh,OR,US,30040,Female,2003-01-14,630-67-8537,127.106374,-27.1466965
2710,C_2710,I,A,USD,false,1,0,1000000,76046.50,,bank,Veronica,Brown,59338 Alvarado Port Apt. 542,Hudsonshire,SC,US,66470,Female,1942-04-23,229-44-0480,-69.838698,-61.4076835
2711,C_2711,I,A,USD,false,1,0,1000000,58692.00,,bank,Michael,Thompson,2575 Gonzales Brook,New Hunter,UT,US,96027,Male,1941-11-30,110-79-8785,138.793824,22.9506825
2712,C_2712,I,A,USD,false,1,0,1000000,61682.67,,bank,Angela,Fuentes,45381 Christian Expressway Apt. 423,Michelleshire,MN,US,63854,Female,1965-10-13,056-91-0322,-96.101112,26.3930285
2713,C_2713,I,A,USD,false,1,0,1000000,85938.05,,bank,Daniel,Dickerson,9075 Paige Park Apt. 203,West Christopher,UT,US,79415,Male,1938-12-18,030-67-3724,55.931447,-21.4543575
2714,C_2714,I,A,USD,false,1,0,1000000,74959.13,,bank,Joshua,Tran,80480 Johnson Glens Apt. 326,Samuelside,ND,US,52555,Male,1930-10-13,584-80-2679,19.869974,-25.319444
2715,C_2715,I,A,USD,false,1,0,1000000,63461.21,,bank,Tammy,Ortega,307 Melissa Garden Apt. 559,New Matthew,KS,US,52710,Female,1954-02-04,110-17-6425,-20.699236,38.961361
2716,C_2716,I,A,USD,false,1,0,1000000,76118.20,,bank,Steven,Wood,8667 Nelson Estates Suite 544,New Jeffrey,FL,US,12419,Male,1957-03-06,376-08-4628,160.022544,-57.3602395
2717,C_2717,I,A,USD,false,1,0,1000000,56763.41,,bank,Stephen,James,54109 Jennifer Loaf Apt. 465,Paulland,MH,US,11757,Male,1912-07-19,786-16-5123,-44.547120,61.2412215
2718,C_2718,I,A,USD,false,1,0,1000000,50897.70,,bank,Anna,Crane,42061 Morton Square,Donnafort,PA,US,47443,Female,2014-08-14,790-74-2738,155.747052,-82.4561385
2719,C_2719,I,A,USD,false,1,0,1000000,60958.80,,bank,Michael,Montgomery,59256 Daniel Stream,Stevenschester,ID,US,62510,Male,1981-10-23,241-59-1000,-142.098474,81.1711795
2720,C_2720,I,A,USD,false,1,0,1000000,85370.36,,bank,Michael,Durham,4290 Adam Valleys Suite 165,Buchananstad,KS,US,39203,Male,1929-01-12,014-19-2158,-158.732315,67.1522135
2721,C_2721,I,A,USD,false,1,0,1000000,81260.32,,bank,David,Barnes,1372 Robinson Branch Apt. 979,Adamville,IL,US,16341,Male,1959-02-28,278-51-0502,144.364309,-13.3258495
2722,C_2722,I,A,USD,false,1,0,1000000,89240.31,,bank,Kristen,Sosa,6396 Martinez Forest Apt. 542,Benjaminfort,HI,US,03934,Female,1914-10-01,451-37-1821,-16.347373,46.4556075
2723,C_2723,I,A,USD,false,1,0,1000000,69824.67,,bank,Douglas,Singh,10261 Greene Knoll,Yangland,TN,US,20888,Male,1926-03-23,882-84-0991,-3.599333,-89.813493
2724,C_2724,I,A,USD,false,1,0,1000000,70473.24,,bank,Beth,Romero,61955 Murray Manors,New Heathermouth,CO,US,98395,Female,1996-02-21,406-35-5329,-120.746365,-41.165145
2725,C_2725,I,A,USD,false,1,0,1000000,99536.24,,bank,Michael,Flynn,61448 Wallace Ville Apt. 829,Phillipsmouth,NM,US,11790,Male,1932-06-02,871-17-4191,117.053338,66.8919625
2726,C_2726,I,A,USD,false,1,0,1000000,89156.28,,bank,Bryan,Elliott,82949 Larry Falls,Michaelland,AL,US,75467,Male,1973-10-03,384-55-4298,110.483335,20.226260
2727,C_2727,I,A,USD,false,1,0,1000000,81899.76,,bank,Andrea,Smith,604 Clark Divide Apt. 274,Kirkland,MN,US,47042,Female,1953-07-27,037-05-5315,99.651543,-76.711443
2728,C_2728,I,A,USD,false,1,0,1000000,86611.90,,bank,Jordan,Smith,57826 David Station,Port Taraview,VT,US,15359,Female,2001-10-26,510-68-0725,49.397007,89.6768455
2729,C_2729,I,A,USD,false,1,0,1000000,56317.17,,bank,Joseph,Smith,55548 Long Station Suite 661,New Brandy,MI,US,72032,Male,1995-02-01,026-76-2656,35.155825,-24.0570135
2730,C_2730,I,A,USD,false,1,0,1000000,70755.74,,bank,Patrick,Wilson,280 Harvey Vista Suite 565,South Barbarafort,AR,US,09036,Male,1930-11-21,778-91-6653,63.504539,33.825260
2731,C_2731,I,A,USD,false,1,0,1000000,62545.25,,bank,Cindy,Gross,0733 Briggs Run Suite 601,East Sharonton,DE,US,38899,Female,1963-08-18,547-84-0708,101.260046,13.352953
2732,C_2732,I,A,USD,true,1,0,1000000,90572.62,,bank,Kimberly,Roman,112 King Prairie Suite 849,Williamsmouth,WA,US,28812,Female,1959-07-01,486-73-4664,9.340579,3.550683
2733,C_2733,I,A,USD,false,1,0,1000000,69955.89,,bank,Ronald,Mitchell,26590 John Passage,South Shanetown,AZ,US,42724,Male,1971-09-03,360-45-1909,-56.352788,-27.9384715
2734,C_2734,I,A,USD,false,1,0,1000000,97225.59,,bank,Catherine,Walker,58989 Smith Stravenue Apt. 293,West Barbara,WV,US,80462,Female,1912-12-15,168-01-8282,144.963755,31.148734
2735,C_2735,I,A,USD,false,1,0,1000000,93492.98,,bank,Ashley,Howard,06243 Kayla Plaza,Cherylville,CA,US,68093,Female,1952-02-19,464-67-8399,163.958444,-48.163135
2736,C_2736,I,A,USD,false,1,0,1000000,70984.42,,bank,Michael,Logan,549 Price Ranch Apt. 644,Barbaraland,DC,US,63917,Male,1991-03-18,114-45-7414,-75.091881,-71.574614
2737,C_2737,I,A,USD,false,1,0,1000000,85738.67,,bank,David,Baxter,426 Kimberly Lane Suite 856,West Paulamouth,TN,US,09317,Male,1930-02-22,557-12-7782,65.588763,-26.9988145
2738,C_2738,I,A,USD,false,1,0,1000000,77420.10,,bank,Taylor,Mcknight,5991 Robert Mountains Apt. 223,Howellbury,WV,US,45131,Female,2002-04-12,727-95-5247,-12.169957,45.642504
2739,C_2739,I,A,USD,false,1,0,1000000,83988.43,,bank,Eric,Miller,72434 Miller Springs Suite 035,West Andrewview,MO,US,29627,Male,1955-05-28,370-11-5687,-173.447650,-17.8834095
2740,C_2740,I,A,USD,false,1,0,1000000,81896.30,,bank,Jessica,Brown,58540 George Hill,Powersmouth,IL,US,88547,Female,1933-10-05,140-75-0889,42.705088,59.8806845
2741,C_2741,I,A,USD,false,1,0,1000000,57073.27,,bank,Kristen,Cobb,923 Kaitlyn Light,North Ricky,NJ,US,06587,Female,1982-12-20,624-60-2882,-114.288175,-80.942631
2742,C_2742,I,A,USD,false,1,0,1000000,59547.85,,bank,Jill,Walsh,145 Thomas Lock,South Gabriellestad,IL,US,58462,Female,1908-12-14,676-87-9434,-136.601079,57.4886335
2743,C_2743,I,A,USD,false,1,0,1000000,93293.25,,bank,Victoria,Bowman,22056 Gilbert Fork,Chenfurt,GA,US,66676,Female,1985-01-07,333-63-3200,135.827720,17.3472545
2744,C_2744,I,A,USD,false,1,0,1000000,63055.75,,bank,Elizabeth,Patterson,611 Jones Rest,Port Amandachester,NE,US,86524,Female,1999-01-10,752-97-4442,4.271802,-39.6122595
2745,C_2745,I,A,USD,false,1,0,1000000,59671.10,,bank,David,Patterson,5686 Hannah Walks,Kelseyborough,DC,US,64411,Male,1961-06-13,086-69-3368,63.648807,85.316412
2746,C_2746,I,A,USD,false,1,0,1000000,59080.63,,bank,Brandon,Ruiz,364 Douglas Lake Suite 116,Staffordstad,IN,US,01766,Male,1923-03-31,286-92-6995,-7.290153,-27.106280
2747,C_2747,I,A,USD,false,1,0,1000000,75913.70,,bank,Pamela,Holden,3354 Wolf Forks Suite 541,Taraborough,LA,US,98954,Female,1935-11-16,876-13-9974,148.466779,67.513299
2748,C_2748,I,A,USD,false,1,0,1000000,82372.83,,bank,James,Woodard,513 Clark Canyon Apt. 922,South Stephanie,TN,US,77247,Male,1957-10-03,074-68-4404,-31.562399,20.751260
2749,C_2749,I,A,USD,false,1,0,1000000,99976.66,,bank,Dakota,Wilson,98566 Paul Hills Suite 395,Bishopmouth,AR,US,56581,Male,1975-01-27,522-25-4515,31.068980,-49.129229
2750,C_2750,I,A,USD,false,1,0,1000000,54628.87,,bank,Nathan,Poole,80213 Krueger Mission Suite 434,South Jennifer,ME,US,98309,Male,1978-04-15,318-90-3027,79.053513,11.7252725
2751,C_2751,I,A,USD,false,1,0,1000000,63425.24,,bank,Nicole,Edwards,12981 Monica Haven Suite 037,West Alexanderchester,KY,US,33666,Female,2009-10-26,482-35-1717,-49.846397,-22.9226635
2752,C_2752,I,A,USD,false,1,0,1000000,95087.78,,bank,Jonathan,Curtis,54886 Adams Mountains,Zhangmouth,PA,US,14912,Male,1991-06-25,377-19-4738,54.173186,-62.5232765
2753,C_2753,I,A,USD,true,1,0,1000000,69816.05,,bank,Patricia,Nelson,469 Leblanc Roads,Ruthfurt,ME,US,42686,Female,1966-01-27,802-89-7130,-90.684421,-61.278156
2754,C_2754,I,A,USD,false,1,0,1000000,70309.94,,bank,Jimmy,Brown,34310 Joshua Center,North Joanneberg,NH,US,43341,Male,2023-03-25,224-41-9635,-7.680994,69.2510975
2755,C_2755,I,A,USD,false,1,0,1000000,91983.04,,bank,Stephanie,Harrison,58402 Bennett Port Suite 944,West Sandraton,CT,US,61041,Female,1946-03-24,551-44-4751,-91.042536,-64.632665
2756,C_2756,I,A,USD,false,1,0,1000000,72424.33,,bank,Amber,Torres,636 Duke Station,Kenttown,MN,US,11450,Female,1908-06-06,759-32-5327,-48.885466,-34.900828
2757,C_2757,I,A,USD,false,1,0,1000000,88560.93,,bank,Courtney,Bauer,701 Kelly Stream,North Heather,AZ,US,26082,Female,2015-09-20,615-24-9563,-154.852173,10.6346135
2758,C_2758,I,A,USD,false,1,0,1000000,59366.99,,bank,Brandy,Gray,246 Scott Locks Apt. 649,Lake Christopherburgh,OH,US,68376,Female,2014-10-18,782-65-8233,-26.004952,-34.849828
2759,C_2759,I,A,USD,false,1,0,1000000,76388.88,,bank,Ryan,Campos,776 Diana Unions Apt. 503,Douglasfurt,MN,US,50771,Male,1922-04-29,442-02-1156,126.682414,43.6196455
2760,C_2760,I,A,USD,false,1,0,1000000,77323.23,,bank,Erin,Phillips,5153 Gill Shoal,Chenberg,NH,US,09412,Female,1934-04-14,664-53-2573,55.115582,-73.9211605
2761,C_2761,I,A,USD,false,1,0,1000000,65393.70,,bank,Elizabeth,Zimmerman,62400 Michael Drives,West Michael,IA,US,53236,Female,1953-08-02,423-37-4507,91.897639,-71.3074265
2762,C_2762,I,A,USD,false,1,0,1000000,80470.43,,bank,Angela,Andrews,67159 Douglas Crossroad,North Tylerfort,NM,US,15861,Female,1974-01-26,047-46-0575,155.349517,-75.210902
2763,C_2763,I,A,USD,false,1,0,1000000,92221.27,,bank,Kathleen,Blankenship,13966 Amber Brook,West Susan,MO,US,85701,Female,1918-05-19,310-25-3065,-49.111840,-66.128848
2764,C_2764,I,A,USD,false,1,0,1000000,95228.80,,bank,Leslie,Gutierrez,13598 Garcia Underpass,Andersonview,NY,US,81137,Female,1984-05-19,050-23-5703,-67.172946,73.8004135
2765,C_2765,I,A,USD,false,1,0,1000000,89942.63,,bank,Maria,Austin,28671 Juan Meadows,Robertview,WV,US,73792,Female,1927-10-02,069-04-6311,128.376860,-38.212799
2766,C_2766,I,A,USD,false,1,0,1000000,63895.73,,bank,Colleen,Doyle,41587 Jennifer Road,Oliverland,RI,US,85376,Female,1974-12-26,384-53-3601,-120.811331,-30.430236
2767,C_2767,I,A,USD,false,1,0,1000000,77838.15,,bank,Elizabeth,Jones,184 Paul Highway Suite 412,South Christopherville,IA,US,70937,Female,1945-12-31,590-95-8724,-66.891385,-28.527350
2768,C_2768,I,A,USD,false,1,0,1000000,81172.88,,bank,Jeffrey,Arnold,666 Morgan Mountains,Wilsonside,MT,US,40862,Male,2004-06-21,126-46-3833,33.743295,63.1477715
2769,C_2769,I,A,USD,false,1,0,1000000,56877.70,,bank,Daniel,Ali,048 Smith Fields,East Robert,MI,US,67575,Male,1967-02-11,137-50-7317,-40.977430,32.1562345
2770,C_2770,I,A,USD,false,1,0,1000000,61672.13,,bank,Nancy,Johnson,529 Griffin Tunnel,Juliemouth,MI,US,18094,Female,1980-08-13,163-45-2977,-127.229684,4.0063535
2771,C_2771,I,A,USD,false,1,0,1000000,88406.09,,bank,David,Johnson,179 Andrea Vista Suite 871,Kathrynbury,GU,US,28417,Male,1964-02-09,550-61-8435,162.416289,24.2395875
2772,C_2772,I,A,USD,false,1,0,1000000,89243.54,,bank,Shelby,Figueroa,52947 Mcgee Meadows,Russellbury,AS,US,79927,Female,2013-01-23,723-89-3114,-105.611638,74.884107
2773,C_2773,I,A,USD,false,1,0,1000000,90441.69,,bank,Margaret,Gonzalez,59185 Osborne Village Apt. 100,Port Bryanport,UT,US,62278,Female,1953-03-31,540-33-2157,168.986294,41.881812
2774,C_2774,I,A,USD,false,1,0,1000000,51567.46,,bank,Pamela,Phillips,2300 Sherri Hills,Davisberg,AK,US,28324,Female,1932-12-15,170-35-1228,-29.251005,49.023061
2775,C_2775,I,A,USD,false,1,0,1000000,62563.15,,bank,Karen,Krueger,61911 Brown Trace Apt. 026,Laurenborough,ID,US,78285,Female,1959-02-06,143-42-1923,-137.386449,-78.2717875
2776,C_2776,I,A,USD,false,1,0,1000000,61758.08,,bank,Robert,Hurst,6761 Dunn Springs,Port Ruth,NY,US,72140,Male,2014-03-27,339-49-9766,-160.840157,-23.494305
2777,C_2777,I,A,USD,false,1,0,1000000,63349.41,,bank,Sandra,Solis,6880 Jerry Prairie,Baileymouth,KY,US,82413,Female,1997-03-25,494-62-5198,35.743822,73.1534455
2778,C_2778,I,A,USD,false,1,0,1000000,73356.47,,bank,Ashley,Moreno,94793 Nichols Prairie Suite 839,Davidport,SC,US,60545,Female,1941-01-14,268-19-8781,-65.878577,53.958220
2779,C_2779,I,A,USD,false,1,0,1000000,80794.72,,bank,Angela,Valenzuela,62194 Nunez Plaza Suite 553,South Sierra,OK,US,40611,Female,2021-11-14,527-76-6017,108.713802,10.1185855
2780,C_2780,I,A,USD,false,1,0,1000000,52270.22,,bank,Janet,Kelly,49886 Fowler Valleys,North Mariachester,FL,US,56371,Female,1987-11-05,195-88-7244,-47.354787,46.5487495
2781,C_2781,I,A,USD,false,1,0,1000000,73660.36,,bank,Anthony,Taylor,71438 Donald Mission,East Sandrabury,PA,US,19078,Male,1909-10-05,183-65-5353,-20.922276,10.325093
2782,C_2782,I,A,USD,false,1,0,1000000,74175.12,,bank,David,Greene,99000 Danielle Center Suite 399,Mercedesside,MO,US,24990,Male,2021-04-08,784-90-5938,149.131655,-8.9994035
2783,C_2783,I,A,USD,false,1,0,1000000,55428.09,,bank,Brandon,Wood,33850 Jessica Mission,South Peterfort,PW,US,77189,Male,1955-05-02,424-88-1212,-48.757289,-29.560781
2784,C_2784,I,A,USD,false,1,0,1000000,77553.45,,bank,Amber,Ruiz,533 Smith Glen,North Feliciaberg,WY,US,03427,Female,1985-12-23,404-25-1072,-72.801317,34.343074
2785,C_2785,I,A,USD,false,1,0,1000000,57325.62,,bank,Aaron,Gillespie,3982 Brenda Ferry,West Matthew,ND,US,03603,Male,1948-08-23,011-85-6634,44.370453,-71.3439195
2786,C_2786,I,A,USD,false,1,0,1000000,99492.70,,bank,Randy,Chapman,5501 Ferguson Roads,Stoneview,GU,US,71921,Male,2000-08-29,565-21-3124,-157.187154,79.1508395
2787,C_2787,I,A,USD,false,1,0,1000000,72491.44,,bank,Michael,Glass,60756 Henson Lodge Apt. 906,West Patrickmouth,GU,US,97445,Male,2008-08-05,224-89-6522,72.565070,13.331190
2788,C_2788,I,A,USD,false,1,0,1000000,90948.91,,bank,Amber,Baker,3823 Walker Well,Shawnchester,PR,US,90170,Female,1960-01-02,352-12-7705,-110.578893,52.394393
2789,C_2789,I,A,USD,false,1,0,1000000,83816.74,,bank,Matthew,Archer,6985 Rose Glen Suite 775,Jonesport,PR,US,26479,Male,1943-01-23,670-66-9841,159.830487,-67.6341975
2790,C_2790,I,A,USD,false,1,0,1000000,65608.31,,bank,Rachel,White,84424 Neal Common Suite 678,South Kimberly,ID,US,30384,Female,1996-10-26,123-40-6581,-80.494473,-45.760170
2791,C_2791,I,A,USD,false,1,0,1000000,84401.93,,bank,Amber,Walker,34851 Garcia Summit Suite 760,Johnhaven,MD,US,02198,Female,1994-09-22,795-35-4750,111.510661,17.9643695
2792,C_2792,I,A,USD,false,1,0,1000000,76527.72,,bank,Terri,Barrett,22533 Hammond Road Suite 750,South Annville,PR,US,91080,Female,1935-06-26,114-19-2327,-3.027215,-0.126870
2793,C_2793,I,A,USD,false,1,0,1000000,56874.51,,bank,Nicole,Wiley,43811 Alexis Throughway,East Kaitlyn,VT,US,91006,Female,1957-04-16,099-22-1495,78.149199,38.8086625
2794,C_2794,I,A,USD,false,1,0,1000000,98022.10,,bank,Dylan,White,2517 Phillips Rapids Apt. 388,Martinmouth,IN,US,76756,Male,1977-09-15,403-58-6301,-135.728618,49.3117345
2795,C_2795,I,A,USD,false,1,0,1000000,54151.44,,bank,Elizabeth,Hale,82551 John Passage Suite 616,East Jamesview,IA,US,05063,Female,1914-11-28,295-81-8793,-64.487979,-81.8116445
2796,C_2796,I,A,USD,false,1,0,1000000,86246.62,,bank,Kimberly,Williams,300 Amy Mountain,Port Hannahburgh,SD,US,19900,Female,1912-08-07,080-27-1764,-109.806522,-73.6349895
2797,C_2797,I,A,USD,false,1,0,1000000,54485.35,,bank,Kathy,Baker,2790 Austin Circles Apt. 384,Port Amanda,MT,US,47389,Female,2012-08-02,529-97-4168,-93.591703,-53.680351
2798,C_2798,I,A,USD,false,1,0,1000000,76124.23,,bank,Evan,Casey,831 Lara Dam Suite 807,Justinshire,VI,US,93062,Male,1944-11-26,116-08-4748,-90.995702,61.131287
2799,C_2799,I,A,USD,false,1,0,1000000,64787.03,,bank,Michael,Edwards,9615 Elizabeth Turnpike,New Deborahview,AS,US,50876,Male,1927-01-27,044-10-9558,166.773162,47.1748465
2800,C_2800,I,A,USD,false,1,0,1000000,81063.86,,bank,Jennifer,Fitzgerald,2732 Christian Drive Apt. 354,North Jenniferview,FM,US,18167,Female,1984-08-25,865-21-1651,-117.526587,-57.543788
2801,C_2801,I,A,USD,false,1,0,1000000,90295.24,,bank,Colleen,Reyes,820 Cook Cliffs,North Larryfurt,IA,US,65069,Female,1926-10-13,592-56-2588,-78.149427,49.891697
2802,C_2802,I,A,USD,true,1,0,1000000,67648.07,,bank,Matthew,Caldwell,681 Juan Landing Apt. 604,East Barbara,ME,US,80359,Male,1909-08-30,159-84-4459,52.686117,-11.6188385
2803,C_2803,I,A,USD,false,1,0,1000000,70082.23,,bank,Kayla,Johnson,0265 Misty Parks,Figueroastad,MS,US,87875,Female,2003-09-26,569-84-0046,-24.415745,-43.629135
2804,C_2804,I,A,USD,false,1,0,1000000,99534.43,,bank,Robert,Russell,6540 Jaime Villages Apt. 856,Wilsonhaven,PR,US,56932,Male,2015-03-17,011-81-2272,69.847635,69.8097865
2805,C_2805,I,A,USD,false,1,0,1000000,93515.84,,bank,Laura,Willis,446 James Square Suite 431,North Amanda,SC,US,57224,Female,2021-09-19,313-28-4609,26.682102,20.858102
2806,C_2806,I,A,USD,false,1,0,1000000,99826.85,,bank,Jillian,Reynolds,74986 Joseph Ford Apt. 442,Lake Alejandra,MI,US,39440,Female,2021-03-04,251-54-1843,-49.798061,52.603162
2807,C_2807,I,A,USD,true,1,0,1000000,66612.01,,bank,Eric,Snyder,3829 Garcia Shoal Suite 142,Lindahaven,SD,US,42272,Male,1956-01-09,680-82-2774,34.272969,-9.521256
2808,C_2808,I,A,USD,false,1,0,1000000,72132.20,,bank,Elizabeth,Smith,49791 Jeffrey Light Suite 928,Bairdchester,VT,US,85527,Female,1945-07-29,120-50-2822,96.286353,-52.826788
2809,C_2809,I,A,USD,false,1,0,1000000,79870.15,,bank,Judy,Giles,877 Salazar Lights,North Michael,FM,US,91555,Female,1909-01-12,331-15-0545,-23.111816,53.9933325
2810,C_2810,I,A,USD,false,1,0,1000000,51990.59,,bank,Melissa,Lang,06112 Merritt Rapids Suite 154,South Nancy,SD,US,35796,Female,2006-08-12,758-48-5164,-177.576240,-69.832111
2811,C_2811,I,A,USD,false,1,0,1000000,77898.16,,bank,Ashley,Romero,83310 Pitts Well Suite 033,North Sarahview,AR,US,21821,Female,2001-06-28,681-82-0826,49.579657,-51.6084645
2812,C_2812,I,A,USD,false,1,0,1000000,84662.47,,bank,Terry,Cox,304 Morse Centers Apt. 181,West Mark,VA,US,32616,Male,1974-12-25,845-50-2109,15.937099,53.8783335
2813,C_2813,I,A,USD,false,1,0,1000000,57260.43,,bank,Holly,Simon,38360 Sweeney Spurs Suite 609,Kathrynstad,PR,US,66516,Female,1988-09-11,711-87-0901,119.034932,54.3277775
2814,C_2814,I,A,USD,false,1,0,1000000,57866.36,,bank,Victor,Jones,378 Wilson Port,West Miguelmouth,CO,US,65825,Male,1914-01-24,701-69-7299,131.516011,16.8256975
2815,C_2815,I,A,USD,false,1,0,1000000,98553.19,,bank,Cassandra,Holmes,762 Simmons Mountain Suite 373,West Amandaside,DC,US,86731,Female,1929-07-10,360-29-9982,-16.884826,-16.5218485
2816,C_2816,I,A,USD,false,1,0,1000000,84662.92,,bank,Brittany,Munoz,832 Benjamin Ridges Suite 061,Bondhaven,WY,US,63492,Female,1921-02-06,768-25-0100,-62.388898,51.794921
2817,C_2817,I,A,USD,false,1,0,1000000,55105.66,,bank,Jessica,Watkins,86136 Fox Prairie,New Dennistown,KS,US,91892,Female,1919-02-01,083-55-8430,39.229729,19.9972805
2818,C_2818,I,A,USD,false,1,0,1000000,80604.19,,bank,Phyllis,Hammond,0855 Valentine Mills Apt. 903,South Tonya,PR,US,04398,Female,1977-08-10,304-28-4983,138.812394,34.484406
2819,C_2819,I,A,USD,false,1,0,1000000,71421.90,,bank,Amy,Parker,886 Peterson Camp Apt. 741,Danielview,FL,US,16979,Female,1994-01-29,616-06-9791,125.034602,-0.178252
2820,C_2820,I,A,USD,false,1,0,1000000,94785.70,,bank,Melissa,Mendoza,094 Montes Knoll Suite 010,Dawnton,AK,US,84362,Female,1942-02-18,490-02-2480,-13.670207,-11.6290105
2821,C_2821,I,A,USD,false,1,0,1000000,61236.67,,bank,Francisco,Pearson,9182 Brian Meadows Apt. 964,West Kyle,MI,US,68347,Male,1981-03-09,683-29-1806,20.012356,-8.9435305
2822,C_2822,I,A,USD,false,1,0,1000000,89389.80,,bank,Michaela,Ortiz,773 Amber Road,East Latoya,AS,US,98716,Female,1941-06-13,654-13-5912,-151.466497,-19.0038775
2823,C_2823,I,A,USD,false,1,0,1000000,82826.94,,bank,Thomas,Sexton,46254 Hebert Parkways,Jocelynshire,PW,US,45738,Male,1985-09-28,756-74-4163,59.685173,-3.3895715
2824,C_2824,I,A,USD,false,1,0,1000000,60962.62,,bank,David,Wyatt,0281 Dougherty Road,South Andreamouth,NV,US,67006,Male,1959-10-20,646-28-4483,179.256153,-87.987525
2825,C_2825,I,A,USD,false,1,0,1000000,62431.51,,bank,Ashley,Lewis,11253 Smith Extensions,Lake Lisamouth,LA,US,55291,Female,2003-07-02,030-50-8526,-66.352493,-85.3124015
2826,C_2826,I,A,USD,false,1,0,1000000,66809.33,,bank,Tiffany,Dominguez,5123 Allen Cliffs,Goodmanmouth,CO,US,11563,Female,1938-12-27,117-27-4105,-176.566220,87.137652
2827,C_2827,I,A,USD,false,1,0,1000000,65655.95,,bank,Randy,Walker,5793 Brenda Cove,Ashleyside,MO,US,39526,Male,1997-02-02,208-22-2927,131.357011,-8.054735
2828,C_2828,I,A,USD,false,1,0,1000000,50162.41,,bank,Kenneth,Joyce,82356 Molina Locks,East Ruthmouth,WV,US,93367,Male,2013-04-07,400-56-0181,-50.084328,47.481452
2829,C_2829,I,A,USD,false,1,0,1000000,71977.46,,bank,Ariel,Franco,130 Lynn Grove Apt. 533,Zacharyhaven,MD,US,73842,Female,1917-04-02,845-67-3962,36.564247,-35.493593
2830,C_2830,I,A,USD,false,1,0,1000000,54510.52,,bank,Terry,Roberts,186 Steele Gardens Suite 935,South Michaelberg,IA,US,52995,Male,1920-09-29,277-42-9529,-91.002705,-5.4286305
2831,C_2831,I,A,USD,false,1,0,1000000,85083.14,,bank,Michael,Simpson,9266 Robert Center,Johnsonview,RI,US,34621,Male,1961-10-13,613-27-3950,27.730491,-45.7730765
2832,C_2832,I,A,USD,false,1,0,1000000,97634.64,,bank,Ashley,Perez,5368 Nicole Lock,South Gina,PW,US,55015,Female,1953-07-03,007-18-2583,-97.045823,26.381357
2833,C_2833,I,A,USD,false,1,0,1000000,54918.77,,bank,Nancy,Watkins,6985 Antonio Stream Suite 101,Justinhaven,WV,US,46871,Female,1979-04-02,028-11-4830,68.529296,-64.845976
2834,C_2834,I,A,USD,false,1,0,1000000,74199.68,,bank,Kimberly,Russell,19491 Townsend Rue,Pamelabury,AR,US,38484,Female,1908-12-14,848-08-9244,30.108542,29.2330285
2835,C_2835,I,A,USD,false,1,0,1000000,89580.15,,bank,Miguel,Stokes,447 Murray Squares Apt. 089,Dixonview,NH,US,25469,Male,1990-11-02,468-18-8945,-109.631417,-72.8928325
2836,C_2836,I,A,USD,false,1,0,1000000,60521.85,,bank,Kerri,Russo,677 Christopher Island,Sarahfurt,ID,US,68196,Female,1971-04-04,066-35-5147,-113.624787,85.334182
2837,C_2837,I,A,USD,false,1,0,1000000,59096.86,,bank,Kenneth,Knapp,31257 Yolanda Ramp,New Angelatown,TN,US,70047,Male,1962-03-25,431-94-0958,166.228924,53.608972
2838,C_2838,I,A,USD,false,1,0,1000000,51866.64,,bank,Kyle,Brown,3730 Johnson Mountains,Elliottside,WI,US,37221,Male,1966-03-19,863-02-5272,145.251616,71.2539645
2839,C_2839,I,A,USD,false,1,0,1000000,52513.27,,bank,Trevor,Jones,9213 Cooper Gardens Apt. 965,Mccartymouth,OR,US,15599,Male,1938-05-06,157-92-1359,174.488846,-70.9596965
2840,C_2840,I,A,USD,false,1,0,1000000,85884.66,,bank,James,Lawson,144 David Expressway,Dillonmouth,UT,US,09013,Male,1914-04-02,453-10-1056,-157.375070,84.8159155
2841,C_2841,I,A,USD,false,1,0,1000000,50369.24,,bank,Andrew,Pearson,6234 Daniel Forges Apt. 447,South David,PR,US,51756,Male,1957-11-30,466-58-6393,154.167464,-21.982491
2842,C_2842,I,A,USD,false,1,0,1000000,92671.96,,bank,Breanna,Lee,42714 Megan Centers,Feliciaton,NV,US,32121,Female,1944-10-24,366-60-1492,-67.927186,19.8168545
2843,C_2843,I,A,USD,false,1,0,1000000,61310.35,,bank,Rhonda,Nguyen,149 Robbins River,New Brooke,AK,US,22762,Female,1959-01-22,368-15-1322,-46.357916,72.6879625
2844,C_2844,I,A,USD,false,1,0,1000000,93086.94,,bank,Misty,Lyons,78570 Mary Ridges,Changland,CA,US,34810,Female,1914-07-25,186-64-5761,48.708692,23.981351
